source_file,category_name_original,category_name_english,item_name_original,item_name_english,item_description_original,item_price,item_additional_notes
brendon_橙爺雞排-竹南店_3.json,D渴找茶,,鑫鑫腸,,,25,
brendon_橙爺雞排-竹南店_3.json,D渴找茶,,芋粿,,,25,
b_daren_1.json,麵類,Noodle,牛肉麵,House Special Beef Noodle Soup (with meat),,$8.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,牛肉湯麵,House Special Beef Noodle Soup (without meat),,$7.25,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,麻辣牛肉麵,Spicy Beef Noodle Soup (with meat),,$9.25,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,麻辣牛肉湯麵,Spicy House Special Beef Noodle Soup (without meat),,$7.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,鹽酥雞麵,Noodle Soup with Deep Fried Chicken Nuggets,,$8.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,炸雞排麵,Noodle Soup with Deep Fried Chicken Steak,,$8.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,炸排骨麵,Noodle Soup with Deep Fried Pork Chop,,$8.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,餛飩麵,Wonton Noodle Soup,,$7.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,炸醬麵,Soybean Paste Meat Sauce on Noodle,,$7.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,乾麵,Braised Minced Pork Sauce on Noodle,,$7.25,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,辣乾麵,Spicy Meat Sauce on Noodle,,$7.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,麻醬麵,Gomae Sauce on Noodle,,$7.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,擔仔麵,Noodle Soup with Minced Pork Sauce and Veggies,,$7.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,鹽酥雞飯套餐,Deep Fried Chicken Nugget Rice Combo,,$8.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,破店燒雞腿套餐,STRIKE Special BBQ Chicken Rice Combo,,$8.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,炸雞排飯套餐,Deep Fried Chicken Steak Rice Combo,,$8.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,照燒雞排飯套餐,Teriyaki Chicken Steak Rice Combo,,$8.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,BBQ雞排飯套餐,BBQ Chicken Steak Rice Combo,,$8.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,滷肉飯套餐,Taiwanese Style Braised Minced Pork Rice Combo,,$7.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,炸排骨飯套餐,Deep Fried Pork Chop Rice Combo,,$8.50,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,BBQ排骨套餐,BBQ Pork Chop Rice Combo,,$8.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,照燒排骨飯套餐,Teriyaki Pork Chop Rice Combo,,$8.75,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板牛排,Taiwanese Style Steak w/ Black Pepper Sauce on Sizzling Plate (serve w/ noodle),,$11.95,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板雞排,Taiwanese Style Chicken Steak w/ Black Pepper Sauce on Sizzling Plate (serve w/ noodle),,$11.95,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板牛排飯,Taiwanese Style Steak w/ Black Pepper Souce on Sizzing Plate (serve w/ricel,,$11.95,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板雞排飯,Taiwanese Style Chicken Steak w/ Black Pepper Sauce on Sizzling Plate (serve w/ rice),,$11.95,
b_daren_1.json,鐵板類,STRIKE Speical Sizzling Plate,黑胡椒鐵板麵,Noodle w/ Black Pepper Sauce on Sizzling Plate,,$7.75,
daren_2.json,奶茶系列,,奶茶,,,,
daren_2.json,冬瓜系列,,奶綠,,,,
daren_2.json,冬瓜系列,,楊桃奶茶,,,,
daren_2.json,冬瓜系列,,仙草奶茶,,,,
daren_2.json,冬瓜系列,,洛神奶茶,,,,
daren_2.json,冬瓜系列,,冬瓜奶茶,,,,
daren_2.json,冬瓜系列,,紅茶檸檬,,,,
daren_2.json,冬瓜系列,,楊桃檸檬,,,,
daren_2.json,冬瓜系列,,仙草檸檬,,,,
daren_2.json,冬瓜系列,,洛神檸檬,,,,
daren_2.json,冬瓜系列,,綠茶檸檬,,,,
daren_2.json,冬瓜系列,,冬瓜檸檬,,,,
daren_2.json,冬瓜系列,,紅茶多多,,,,
daren_2.json,冬瓜系列,,楊桃多多,,,,
daren_2.json,冬瓜系列,,仙草多多,,,,
daren_2.json,冬瓜系列,,洛神多多,,,,
daren_2.json,冬瓜系列,,綠茶多多,,,,
daren_2.json,冬瓜系列,,冬瓜多多,,,,
daren_2.json,冬瓜系列,,百香紅茶,,,,
daren_2.json,冬瓜系列,,百香冬瓜,,,,
daren_2.json,冬瓜系列,,百香烏龍綠,,,,
daren_2.json,冬瓜系列,,百香洛神,,,,
daren_2.json,冬瓜系列,,百香楊桃,,,,
daren_2.json,冬瓜系列,,洛神香Q凍,,,,
daren_2.json,冬瓜系列,,鳳梨冰茶,,,,
daren_2.json,冬瓜系列,,鳳梨紅茶,,,,
daren_2.json,冬瓜系列,,鳳梨楊桃,,,,
daren_2.json,冬瓜系列,,鳳梨洛神茶,,,,
daren_2.json,冬瓜系列,,鳳梨綠茶,,,,
daren_2.json,冬瓜系列,,鳳梨冬瓜茶,,,,
daren_2.json,冬瓜系列,,紅茶,,,,
daren_2.json,冬瓜系列,,楊桃汁,,,,
daren_2.json,冬瓜系列,,楊桃綠茶,,,,
daren_2.json,冬瓜系列,,仙草甘茶,,,,
daren_2.json,冬瓜系列,,仙楂洛神茶,,,,
daren_2.json,冬瓜系列,,健康烏龍綠茶,,,,
daren_2.json,冬瓜系列,,黑糖冬瓜露,,,,
daren_2.json,冬瓜系列,,冬瓜楊桃,,,,
daren_2.json,冬瓜系列,,冬瓜紅茶,,,,
daren_2.json,冬瓜系列,,冬瓜仙草,,,,
daren_2.json,冬瓜系列,,冬瓜洛神,,,,
daren_2.json,冬瓜系列,,冬瓜綠茶,,,,
Hakim_Kaohsiung_Green_1.json,炸物,Fried,♠鹹酥炸花枝,Calamari Strips,,$158,
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,冰綠茶,Green Tea,,$60,(無糖)
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,◎香酥唐揚雞,Chicken nuggets,,$150,
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,冰復刻紅茶,Black Tea,,$60,(甜度固定)
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,◎厚切半月薯條,Potato Wedges,,$120,
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,派對分享拼盤,Mixed platter,,$268,(綜合ABO 炸物
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,伯爵紅茶,Earl Grey Tea,,$100,(熱飲)
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,伯爵紅茶拿鐵,Earl Grey Tea Latte,,$ 120,
Hakim_Kaohsiung_Green_1.json,優質 飲品,Good To Drink,黑糖風味拿鐵,Brown Sugar Latte,,$120,
Hakim_Kaohsiung_Green_1.json,飲品,Drink,宇治抹茶拿鐵,Matcha Latte,,$ 120,
Hakim_Kaohsiung_Green_1.json,飲品,Drink,香濃可可拿鐵,Chocolate Latte,,$ 120,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,美式咖啡,Cafe Americano,,$90,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,招牌綠拿鐵,Fruit & Vegetable Juice,,$ 150,(現打蔬果汁)
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,拿鐵咖啡,Cafe Latte,,$120,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,黃金鮮果汁,Fruit Juice,,$ 150,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,香草拿鐵,Vanilla Latte,,$120,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,芒果汁,Mango Juice,,$110,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,焦糖拿鐵,Caramel Latte,,$120,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,水蜜桃氣泡飲,Peach Sparkling,,$ 120,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,焦糖海鹽拿鐵,Salted Caramel Latte,,$130,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,葡萄氣泡飲,Grape Sparkling,,$ 120,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,卡布奇諾,Cappuccino,,$130,150ml
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,可爾必思氣泡飲,Calpis Sparkling,,$ 120,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,每日精選咖啡,Coffee Of The Day,,$130,150ml
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,蜂蜜柚子茶,Honey Pomelo Tea / Honey Pomelo Sparkling,,$120,氣泡飲
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,綜合莓果茶,Mixed Berry Tea/Mixed Berry Sparkling,,$ 120,氣泡飲
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,沁涼氣泡咖啡,Sparkling Coffee,,$130,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,黑醋栗果茶,Black Currant Tea,,$ 120,(熱飲)
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,特調西西里檸檬咖啡,Sicily Lemon Coffee,,$130,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,水蜜桃果粒茶,Peach Tea,,$ 120,(熱飲)
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,特調西西里檸檬氣泡咖啡,Sicily Lemon Sparkling Coffee,,$145,
Hakim_Kaohsiung_Green_1.json,特飲 調品,Special drink,可樂,Coke,,$90,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,經典瑪格麗特,Margherita Pizza,番茄羅勒/馬茲璃拉/起司/自製番茄紅醬,168,(蛋奶素)
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,咖哩( 綠 風味 南洋,Green Chicken /Pork Curry For Rice,自製綠咖哩醬/雞腿肉/羅勒/小番茄/花椰菜/玉米筍,258,飯
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,鬆餅,,,$120,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,白酒奶油鮭魚親子義大利麵,Salmon & White wine in Cream sauce with fettuccine,鮭魚/美白菇/甜椒/花椰菜/玉米筍/鮭魚卵/自製奶油醬,260,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,綜合海鮮,Seafood Deluxe Pizza,小巷/蝦仁/條/洋蒽/橄欖/時椒/起司,188,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,蛋糕,,,95,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,奶青醬鹽烤松阪豬燉飯,Basil pesto & Cream sauce Risotto with Pan Fried Pork Neck,鹽烤松阪豬/美白菇/玉米筍/小番茄/特製奶油青醬,280,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,西西里海鮮蕃茄義大利麵/飯,Seafood in Tomato sauce with fettuccine or Rice,蝦/中卷/魚/蛤蜊/美白菇/甜椒/花椰菜/玉米筍/自製番茄紅醬,368,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,焦糖烤布蕾,,,80,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,鳳梨夏威夷,Hawalian Pizza,鳳梨/臘腸片/蝦仁/洋蕙/膂懶/起司,188,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,手工奶酪,,,50,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,麻油雞鍋(附飯),Sesame oil chicken pot with rice,,250,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,松露燻雞,Truffle Smoked Chicken,松露/燻雞/洋葱/蕃茄/美白菇/青椒/起司,188,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,爐烤小卷羅勒墨魚麵,Squid Ink Pasta with Neritic Squid,小卷/娃娃菜/小番茄/自製青醬,298,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,炸物,,,,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,泰式椒麻雞飯,Peppercorns Chicken Rice,,250,
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,野菇鮮蔬,Vegetables With Mushroom Pizza,番茄/美白菇/花巧玉米筍/睡椒/青椒/橄欖/还可,168,(leaf)
Hakim_Kaohsiung_Green_3.json,義大利麵,Pasta,炙燒骰子牛肉奶青醬義大利麵,Dice Beef in Basil pesto & cream sauce with fettuccine,牛肉/花椰菜/美白菇/玉米筍/特製奶油青醬,330,
Hakim_Kaohsiung_Green_3.json,點主餐系列,,波隆納肉醬番茄義大利麵,Meat & Tomato sauce with fettuccime,肉醬(含豬、牛肉)美白菇/自製番茄紅醬,220,
Hakim_Kaohsiung_Green_3.json,點主餐系列,,主廚限定秘制香料烤雞,Limited Roast Chicken,,550,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,奶油松露野菇義大利麵,Truffle & Mushroom in Cream sauce with fettuccine,綜合菇/自製松露奶油醬,220,(蛋奶素)
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,叢林烤,,,298,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,威靈頓牛排,Beef Wellington,,750,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,羅勒鮮蔬義大利麵,Fresh Vegetable Pasta with Pesto Sauce,綜合時蔬/自製青醬,280,全素)
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,清炒綜合,,,158,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,酥烤脆皮德國豬腳,German Pork Knuckle,,458,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,韓風辣炸雞,Korean Fried Spicy Chicken,,165,(5支)
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,奶油海鮮焗烤通心粉,Baked Seafood & Cheese With Macaroni,蝦/中卷/魚/蛤蜊/美白菇/甜椒/花椰菜/玉米筍/起司/自製奶油醬,368,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,式丁骨豬排 心法式丁,Pork T-Bone,,398,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,月亮蝦餅,Moon Shrimp Patties,,298,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,香煎鱸魚大蝦,Pan Fried Sea Bass With Shrimp,,438,
Hakim_Kaohsiung_Green_3.json,開胃小點,Notizer,法式紅酒燉牛肉飯,Rice With Red Wine Braised Beef,牛肉/甜椒/花椰菜/玉米筍,300,
Hakim_Kaohsiung_Green_3.json,兒童餐,Child meal,奶油珍珠海義大利麵,Pearl Shell Sea in Cream sauce with fettuccine,珠貝/鮭魚卵/小蕃茄/鴻喜菇/美白菇/蒜/洋蔥/特製奶油醬,360,/
Hakim_Kaohsiung_Green_3.json,兒童餐,Child meal,奶油嫩雞通心粉,Chicken in Cream sauce with Macaroni,,188,
Hakim_Kaohsiung_Green_3.json,兒童餐,Child meal,波隆納肉醬番茄義大利麵,Meat & Tomato sauce with fettuccine,,188,
Hakim_Kaohsiung_Green_2.json,義大利麵,Pasta,香料烤雞 秘制 主廚限定,Limited Roast Chicken,,468,
Hakim_Kaohsiung_Green_2.json,義大利麵,Pasta,白酒奶油煙燻鮭魚義大利麵,Smoked salmon & White wine in Cream sauce with fettuccine,煙燻鮭魚/洋菇/甜椒/花椰菜/玉米筍/寬扁麵/自製奶油醬,$238,
Hakim_Kaohsiung_Green_2.json,義大利麵,Pasta,經典瑪格麗特,Margherita Pizza,番茄/羅勒/馬茲瑞拉起司/自製番茄紅醬,168,
Hakim_Kaohsiung_Green_2.json,義大利麵,Pasta,牛排 威靈頓,Beef Wellington,,658,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,炒雞肉羅勒義大利麵,Spicy Chicken in Basil pesto sauce with spaghetti,醃製辣雞腿肉/娃娃菜/小番茄/圓直麵/自製青醬,$268,🌶
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,豪華海鮮龍蝦響宴,Cream Lobster & Fried Salmon With Fan Shell,,888,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,綜合海鮮,Seafood Deluxe Pizza,小卷/蝦仁/鮭魚/洋蔥/橄欖/甜椒/青椒/起司,188,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,帶骨牛小排,Bone-in Short Rib,,388,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,西西里海鮮蕃茄義大利麵,Seafood in Tomato sauce with fettuccine,蝦/小卷/鱸魚/干貝/蛤蜊/洋菇/甜椒/花椰菜/玉米筍/寬扁麵/自製番茄紅醬,$338,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,鳳梨夏威夷,Hawailam Pizza,鳳梨/臘腸片/蝦仁/洋蔥/青椒/起司,188,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,精選嫩肩牛排,USDA CHOICE TOP BLADE STEAK Medium-Well / Well-Done,,338,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,奶油培根蛋黃義大利麵,Bacon & Yolk in Cream sauce with fettuccine,香煎培根/蛋汁/洋菇/甜椒/花椰菜/玉米筍/寬扁麵/自製奶油醬,$258,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,火辣墨西哥牛肉,Chilll Beef Pizza,辣牛肉/墨西哥辣椒/洋蔥/橄欖/甜椒/青椒/起司,188,🌶
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,法式丁骨豬排,Pork T-Bone,,328,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,羅勒蛤蜊義大利麵,Clams in Basil pesto sauce with spaghetti,蛤蜊/娃娃菜/小番茄/圓直麵/自製青醬,$258,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,義式雞腿排佐雪菜奶油醬,Roast Chicken Leg Quarters,,238,
Hakim_Kaohsiung_Green_2.json,主餐加值升級,,野菇鮮蔬,Vegetables With Mushroom Pizza,番茄/杏鮑菇/甜椒/青椒/橄欖/起司,168,(五辛素)
Hakim_Kaohsiung_Green_2.json,主廚料理,Chef Specials,香煎鱸魚干貝大蝦,Pan Fried Sea Bass With Scallop & Shrimp,,338,
Hakim_Kaohsiung_Green_2.json,主廚料理,Chef Specials,辣味奶油鮮蝦干貝義大利麵,Shrimps & Scallop in Spicy cream sauce with fettuccine,蝦/千貝/洋菇/甜椒/花椰菜/玉米筍/寬扁麵/自製辣味奶油醬,$338,🌶
Hakim_Kaohsiung_Green_2.json,主廚料理,Chef Specials,奶油海鮮焗烤通心粉,Baked Seafood & Cheese With Macaroni,蝦/小卷/鱸魚/蛤蜊/洋菇/甜椒/花椰菜/玉米筍/起司/自製奶油醬,338,
Hakim_Kaohsiung_Green_2.json,主廚料理,Chef Specials,猴頭菇素肉排,Vegan Steak In Hericlum Erinaceus,,288,(leaf)
Hakim_Kaohsiung_Green_2.json,開胃小點,Appetizer,爐烤小卷羅勒墨魚麵,Squid Ink Pasta with Neritic Squid,小卷/娃娃菜/小番茄/圓直麵/自製醬,$288,
Hakim_Kaohsiung_Green_2.json,開胃小點,Appetizer,養生南瓜時蔬焗烤,Baked Pumpkin cream Sauce With Cheese and Vegetables (Rice or Macaroni),自製奶油南瓜醬/起司/洋菇/甜椒/花椰菜/玉米筍,228,(蛋奶素)
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,蒜香烤時蔬,Roast Vegetables With Garlic,,158,
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,奶油松露野菇義大利麵,Truffle & Mushroom in Cream sauce with fettuccine,洋菇/美白菇/香菇/寬扁麵/自製松露奶油醬,$198,(蛋奶素)
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,奶油嫩雞通心粉,Chicken in Cream sauce with Macaroni,,168,
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,南洋風味綠咖哩雞飯,Green Chicken Curry For Rice,自製綠咖哩醬/雞腿肉/羅勒/小番茄/花椰菜/玉米筍,238,🌶
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,火烤牛肉串拼盤,Grilled Beef Kebabs,,198,-5
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,義式手作牛肉丸番茄義大利麵,Meatballs in Tomato sauce with fettucche,,$168,
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,養生南瓜時蔬義大利麵,Fettuccine with Pumpkin cream sauce & Vegetables,自製奶油南瓜醬/寬扁麵/洋菇/甜椒/花椰菜/玉米筍,$198,(蛋奶素)
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,奶青醬鹽烤松阪豬燉飯,Basil pesto & Cream sauce Risotto with Pan Fried Pork Neck,鹽烤松阪豬/洋菇/玉米筍/小番茄/特製奶油青醬,268,
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,清炒綜合野菇,Fried Mix Wild Mushrooms,,138,
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,韓風辣炸雞,Korean Fried Spicy Chicken,,155,(5支)
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,西班牙海鮮燉飯,Seafood Risotto,蝦/小卷/鱸魚/蛤蜊/干貝/洋菇/甜椒/花椰菜/玉米筍/薑黃飯,338,
Hakim_Kaohsiung_Green_2.json,兒童餐,Child meal,法式紅酒燉牛肉飯,Rice With Red Wine Braised Beef,牛肉/甜椒/花椰菜/玉米筍,268,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,黑松沙士,,,$66,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,可口可樂,,,$66,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,金牌啤酒,,,$130,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,王老吉涼茶,,,$66,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,海尼根啤酒,,,$160,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,Orion生啤酒,,,$190,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,黃檸檬紅茶,,,$66,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,好湘飲品,,津津楊桃汁,,,$66,
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,蜜香紅茶,,,$250,杯
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,啤酒,,,$50,355c.c
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,藍藻檸檬蜜,,,66 $,杯
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,啤酒,,,$50,600c.c
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,花椒炭燻烏梅,,,$66,杯
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,紅白酒/清酒,,,,1瓶
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,紅白酒/清酒,,,,(以此類推)
Hakim_Kaohsiung_IT’S GOOD TO HAVE YOU Kaohsiung Shidai Branch_0.json,開瓶費,,厚酒,,,$300,(酒精濃度30%以上)
daniele_YILAN_191中崙大飯店.json,品項,,雞絲乾麵,,,,
daniele_YILAN_191中崙大飯店.json,品項,,魯肉飯,,,,
daniele_YILAN_191中崙大飯店.json,品項,,雞肉飯,,,,
daniele_YILAN_191中崙大飯店.json,品項,,乾麵,,,,
